Three independent Ar reservoirs with Cu nanoparticles

65478 atoms
7 atom types

-3.61500000 288.61500000 xlo xhi
-47.50000000 47.50000000 ylo yhi
-47.50000000 47.50000000 zlo zhi

Masses

1 39.948  # Ar reservoir 1
2 39.948  # Ar reservoir 2
3 39.948  # Ar reservoir 3
4 63.546  # Cu nanoparticle 1
5 63.546  # Cu nanoparticle 2
6 63.546  # Cu nanoparticle 3
7 63.546  # fixed Cu walls

Atoms # atomic

398 7 -3.61500000 -34.84750000 22.99250000
399 7 -3.61500000 -36.65500000 24.80000000
400 7 -1.80750000 -34.84750000 24.80000000
401 7 -1.80750000 -36.65500000 26.60750000
402 7 -3.61500000 -34.84750000 26.60750000
403 7 -3.61500000 -36.65500000 28.41500000
404 7 -1.80750000 -34.84750000 28.41500000
405 7 -1.80750000 -36.65500000 30.22250000
406 7 -3.61500000 -34.84750000 30.22250000
407 7 -3.61500000 -36.65500000 32.03000000
408 7 -1.80750000 -34.84750000 32.03000000
409 7 -1.80750000 -36.65500000 33.83750000
410 7 -3.61500000 -34.84750000 33.83750000
411 7 -3.61500000 -36.65500000 35.64500000
412 7 -1.80750000 -34.84750000 35.64500000
413 7 -1.80750000 -36.65500000 37.45250000
414 7 -3.61500000 -34.84750000 37.45250000
415 7 -3.61500000 -36.65500000 39.26000000
416 7 -1.80750000 -34.84750000 39.26000000
417 7 -1.80750000 -36.65500000 41.06750000
418 7 -3.61500000 -34.84750000 41.06750000
419 7 -3.61500000 -36.65500000 42.87500000
420 7 -1.80750000 -34.84750000 42.87500000
421 7 -1.80750000 -36.65500000 44.68250000
422 7 -3.61500000 -34.84750000 44.68250000
423 7 -3.61500000 -36.65500000 46.49000000
424 7 -1.80750000 -34.84750000 46.49000000
425 7 -3.61500000 -33.04000000 -47.50000000
426 7 -1.80750000 -31.23250000 -47.50000000
427 7 -1.80750000 -33.04000000 -45.69250000
428 7 -3.61500000 -31.23250000 -45.69250000
429 7 -3.61500000 -33.04000000 -43.88500000
430 7 -1.80750000 -31.23250000 -43.88500000
431 7 -1.80750000 -33.04000000 -42.07750000
432 7 -3.61500000 -31.23250000 -42.07750000
433 7 -3.61500000 -33.04000000 -40.27000000
434 7 -1.80750000 -31.23250000 -40.27000000
435 7 -1.80750000 -33.04000000 -38.46250000
436 7 -3.61500000 -31.23250000 -38.46250000
437 7 -3.61500000 -33.04000000 -36.65500000
438 7 -1.80750000 -31.23250000 -36.65500000
439 7 -1.80750000 -33.04000000 -34.84750000
440 7 -3.61500000 -31.23250000 -34.84750000
441 7 -3.61500000 -33.04000000 -33.04000000
442 7 -1.80750000 -31.23250000 -33.04000000
443 7 -1.80750000 -33.04000000 -31.23250000
444 7 -3.61500000 -31.23250000 -31.23250000
445 7 -3.61500000 -33.04000000 -29.42500000
446 7 -1.80750000 -31.23250000 -29.42500000
447 7 -1.80750000 -33.04000000 -27.61750000
448 7 -3.61500000 -31.23250000 -27.61750000
449 7 -3.61500000 -33.04000000 -25.81000000
450 7 -1.80750000 -31.23250000 -25.81000000
451 7 -1.80750000 -33.04000000 -24.00250000
452 7 -3.61500000 -31.23250000 -24.00250000
453 7 -3.61500000 -33.04000000 -22.19500000
454 7 -1.80750000 -31.23250000 -22.19500000
455 7 -1.80750000 -33.04000000 -20.38750000
456 7 -3.61500000 -31.23250000 -20.38750000
457 7 -3.61500000 -33.04000000 -18.58000000
458 7 -1.80750000 -31.23250000 -18.58000000
459 7 -1.80750000 -33.04000000 -16.77250000
460 7 -3.61500000 -31.23250000 -16.77250000
461 7 -3.61500000 -33.04000000 -14.96500000
462 7 -1.80750000 -31.23250000 -14.96500000
463 7 -1.80750000 -33.04000000 -13.15750000
464 7 -3.61500000 -31.23250000 -13.15750000
465 7 -3.61500000 -33.04000000 -11.35000000
466 7 -1.80750000 -31.23250000 -11.35000000
467 7 -1.80750000 -33.04000000 -9.54250000
468 7 -3.61500000 -31.23250000 -9.54250000
469 7 -3.61500000 -33.04000000 -7.73500000
470 7 -1.80750000 -31.23250000 -7.73500000
471 7 -1.80750000 -33.04000000 -5.92750000
472 7 -3.61500000 -31.23250000 -5.92750000
473 7 -3.61500000 -33.04000000 -4.12000000
474 7 -1.80750000 -31.23250000 -4.12000000
475 7 -1.80750000 -33.04000000 -2.31250000
476 7 -3.61500000 -31.23250000 -2.31250000
477 7 -3.61500000 -33.04000000 -0.50500000
478 7 -1.80750000 -31.23250000 -0.50500000
479 7 -1.80750000 -33.04000000 1.30250000
480 7 -3.61500000 -31.23250000 1.30250000
481 7 -3.61500000 -33.04000000 3.11000000
482 7 -1.80750000 -31.23250000 3.11000000
483 7 -1.80750000 -33.04000000 4.91750000
484 7 -3.61500000 -31.23250000 4.91750000
485 7 -3.61500000 -33.04000000 6.72500000
486 7 -1.80750000 -31.23250000 6.72500000
487 7 -1.80750000 -33.04000000 8.53250000
488 7 -3.61500000 -31.23250000 8.53250000
489 7 -3.61500000 -33.04000000 10.34000000
490 7 -1.80750000 -31.23250000 10.34000000
491 7 -1.80750000 -33.04000000 12.14750000
492 7 -3.61500000 -31.23250000 12.14750000
493 7 -3.61500000 -33.04000000 13.95500000
494 7 -1.80750000 -31.23250000 13.95500000
495 7 -1.80750000 -33.04000000 15.76250000
496 7 -3.61500000 -31.23250000 15.76250000
497 7 -3.61500000 -33.04000000 17.57000000
498 7 -1.80750000 -31.23250000 17.57000000
499 7 -1.80750000 -33.04000000 19.37750000
500 7 -3.61500000 -31.23250000 19.37750000
501 7 -3.61500000 -33.04000000 21.18500000
502 7 -1.80750000 -31.23250000 21.18500000
503 7 -1.80750000 -33.04000000 22.99250000
504 7 -3.61500000 -31.23250000 22.99250000
505 7 -3.61500000 -33.04000000 24.80000000
506 7 -1.80750000 -31.23250000 24.80000000
507 7 -1.80750000 -33.04000000 26.60750000
508 7 -3.61500000 -31.23250000 26.60750000
509 7 -3.61500000 -33.04000000 28.41500000
510 7 -1.80750000 -31.23250000 28.41500000
511 7 -1.80750000 -33.04000000 30.22250000
512 7 -3.61500000 -31.23250000 30.22250000
513 7 -3.61500000 -33.04000000 32.03000000
514 7 -1.80750000 -31.23250000 32.03000000
515 7 -1.80750000 -33.04000000 33.83750000
516 7 -3.61500000 -31.23250000 33.83750000
517 7 -3.61500000 -33.04000000 35.64500000
518 7 -1.80750000 -31.23250000 35.64500000
519 7 -1.80750000 -33.04000000 37.45250000
520 7 -3.61500000 -31.23250000 37.45250000
521 7 -3.61500000 -33.04000000 39.26000000
522 7 -1.80750000 -31.23250000 39.26000000
523 7 -1.80750000 -33.04000000 41.06750000
524 7 -3.61500000 -31.23250000 41.06750000
525 7 -3.61500000 -33.04000000 42.87500000
