time_ps,Tar1,Tar2,Tar3,Tnp1_analytic,Tnp2_analytic,Tnp3_analytic
527.0,72.51932060751595,100.62509145850743,92.1591308495577,72.975816418074,100.81558019563418,92.28699225510174
528.0,72.51132672296335,100.55895407228026,92.23015757793173,72.9674530681909,100.75039338424762,92.35742880683412
529.0,72.50372238156845,100.49268134656775,92.30096851567144,72.95947551021898,100.6850709151939,92.42765374954972
530.0,72.49650683243505,100.42627490263273,92.37156231711906,72.9518830087078,100.6196143882402,92.49766574225247
531.0,72.48967931921888,100.35973636352766,92.44193764615612,72.94467482281934,100.55402540499912,92.56746345338662
532.0,72.48323908013163,100.29306735403019,92.51209317619113,72.9378502063313,100.48830556886448,92.63704556082443
533.0,72.47718534794538,100.22626950057895,92.58202759014738,72.93140840764116,100.42245648494752,92.706410751854
534.0,72.47151734999748,100.15934443120995,92.65173958045084,72.92534866977037,100.35647976001349,92.77555772316724
535.0,72.46623430819575,100.09229377549312,92.7212278490182,72.9196702303691,100.29037700241861,92.84448518084785
536.0,72.46133543902413,100.02511916446943,92.79049110724495,72.91437232172127,100.2241498220474,92.9131918403595
537.0,72.45681995354876,99.95782223058825,92.85952807599351,72.90945417075024,100.15779983025043,92.98167642653404
538.0,72.4526870574244,99.89040460764508,92.92833748558158,72.90491499902448,100.09132863978225,93.04993767355977
539.0,72.44893595090122,99.82286793071975,92.99691807577047,72.90075402276402,100.02473786474,93.1179743249699
540.0,72.44556582883202,99.75521383611492,93.06526859575348,72.89697045284699,99.95802912050212,93.18578513363092
541.0,72.4425758806798,99.68744396129489,93.1333878041445,72.89356349481673,99.89120402366757,93.25336886173132
542.0,72.43996529052572,99.61955994482486,93.20127446896653,72.89053234888921,99.82426419199521,93.3207242807701
543.0,72.43773323707741,99.55156342631051,93.26892736764032,72.88787620996075,99.75721124434388,93.38785017154548
544.0,72.43587889367765,99.48345604633793,93.33634528697313,72.88559426761623,99.69004680061248,93.45474532414373
545.0,72.43440142831342,99.4152394464139,93.4035270231475,72.88368570613754,99.62277248168058,93.52140853792798
546.0,72.43330000362529,99.34691526890651,93.4704713817101,72.8821497045125,99.55538990934939,93.58783862152715
547.0,72.43257377691718,99.27848515698616,93.53717717756057,72.88098543644406,99.48790070628297,93.65403439282483
548.0,72.43222190016647,99.20995075456689,93.60364323494056,72.88019207035984,99.42030649594993,93.71999467894845
549.0,72.43224352003439,99.141313706248,93.6698683874227,72.87976876942206,99.3526089025653,93.78571831625823
550.0,72.4326377778769,99.0725756572561,93.73585147789962,72.8797146915378,99.2848095510328,93.85120415033634
551.0,72.43340380975575,99.00373825338744,93.8015913585731,72.88002898936962,99.21691006688759,93.91645103597612
552.0,72.4345407464499,98.93480314095056,93.86708689094321,72.88071081034639,99.14891207623911,93.98145783717126
553.0,72.4360477134674,98.86577196670936,93.93233694579746,72.88175929667466,99.08081720571452,94.04622342710509
554.0,72.43792383105743,98.79664637782636,93.99734040320004,72.88317358535015,99.01262708240209,94.11074668813987
555.0,72.44016821422275,98.72742802180642,94.06209615248109,72.8849528081697,98.94434333379539,94.17502651180611
556.0,72.44277997273244,98.6581185464407,94.12660309222599,72.88709609174346,98.87596758773739,94.23906179879206
557.0,72.44575821113496,98.58871959975103,94.19086013026465,72.88960255750746,98.80750147236517,94.302851458933
558.0,72.44910202877155,98.51923282993445,94.25486618366088,72.89247132173641,98.73894661605476,94.3663944112007
559.0,72.45281051978988,98.4496598853083,94.31862017870178,72.89570149555688,98.67030464736638,94.42968958369298
560.0,72.45688277315803,98.38000241425533,94.38212105088708,72.89929218496077,98.60157719499007,94.4927359136231
561.0,72.4613178726788,98.31026206516947,94.44536774491861,72.90324249081901,98.53276588769144,94.55553234730932
562.0,72.46611489700429,98.2404404864016,94.50835921468973,72.90755150889574,98.4638723542579,94.61807784016452
563.0,72.47127291965072,98.17053932620581,94.57109442327473,72.91221832986244,98.3948982234452,94.6803713566856
564.0,72.47679100901364,98.10056023268594,94.63357234291831,72.91724203931282,98.3258451239241,94.74241187044314
565.0,72.48266822838337,98.03050485374239,94.6957919550251,72.92262171777759,98.25671468422759,94.804198364071
566.0,72.48890363596072,97.96037483701926,94.75775225014908,72.92835644073963,98.1875085326982,94.8657298292559
567.0,72.495496284873,97.89017182985184,94.81945222798308,72.93444527864965,98.11822829743582,94.92700526672698
568.0,72.50244522319028,97.81989747921426,94.8808908973483,72.94088729694175,98.0488756062456,94.98802368624553
569.0,72.509749493942,97.74955343166764,94.94206727618375,72.94768155604963,97.97945208658629,95.04878410659443
570.0,72.51740813513375,97.67914133330837,95.0029803915358,72.9548271114228,97.90995936551892,95.10928555556791
571.0,72.5254201797644,97.60866282971675,95.06362927954764,72.96232301354314,97.84039906965553,95.16952706996116
572.0,72.53378465584342,97.538119565906,95.12401298544876,72.97016830794186,97.77077282510862,95.22950769555987
573.0,72.5425005864085,97.46751318627139,95.18413056354441,72.9783620352164,97.70108225744036,95.28922648712991
574.0,72.55156698954343,97.39684533453983,95.24398107720516,72.98690323104798,97.63132899161258,95.34868250840688
575.0,72.56098287839625,97.32611765371966,95.30356359885624,72.99579092621904,97.56151465193669,95.40787483208577
576.0,72.57074726119757,97.25533178605077,95.3628772099671,73.00502414663127,97.49164086202417,95.46680253981052
577.0,72.58085914127923,97.18448937295499,95.42192100104073,73.01460191332355,97.42170924473707,95.52546472216362
578.0,72.59131751709319,97.11359205498671,95.4806940716032,73.02452324249045,97.35172142213908,95.58386047865561
579.0,72.60212138223055,97.04264147178394,95.53919553019296,73.03478714550069,97.28167901544661,95.64198891771471
580.0,72.61326972544099,96.97163926201945,95.59742449435029,73.0453926289161,97.21158364498032,95.69984915667634
