time,T1,T2,T3,kin1,kin2,kin3,mean_x1,mean_x2,mean_x3
13.0,0.23484549854932407,0.6575634476719739,0.2818017811393099,0.33541062655257015,0.4789209244100407,0.17804391423352572,0.22003192686191891,-0.10532339892437866,-0.12894740885938025
13.200000000000001,0.23023282261461805,0.6544413502191018,0.28953655452688287,0.33376342832448147,0.48304600986125296,0.1819507400897629,0.2216538800049576,-0.09146976164099062,-0.1465733291764188
13.4,0.22583481958596077,0.6511496627229996,0.29722624505163886,0.3323154155829329,0.49762356591688817,0.18204868501827318,0.2176421285056746,-0.0742907131406495,-0.15877814764631615
13.6,0.22165156739141642,0.6476940490461833,0.30486511092299756,0.33804093576220473,0.4961082354959067,0.18758313128968943,0.20539891192007026,-0.05440730638203876,-0.16416605156170994
13.8,0.21768296091517736,0.6440802156320533,0.3124475508133655,0.3505040016934482,0.48501845227637375,0.1922518897402545,0.1846543874532448,-0.03356409265526928,-0.16378900230241147
14.0,0.21392871519331597,0.6403139059534024,0.31996810621387706,0.3668035915101989,0.468705377443137,0.19897893037747735,0.15749864714704398,-0.012116249246952673,-0.1580260457841517
14.200000000000001,0.21038836870748112,0.6364008950238149,0.3274214636292988,0.36976983150224774,0.4658947392024617,0.20484886024445206,0.12506874885313,0.009848295274459079,-0.1462224956644503
14.4,0.207061286772091,0.6323469839755345,0.33480245661296903,0.3764697488028934,0.47211780916829355,0.19951828748227846,0.08814524575427811,0.029942487358328277,-0.12925275374174283
14.6,0.20394666501056763,0.6281579947072593,0.3421060676427674,0.3849050288983096,0.4536192043012829,0.2135180311298112,0.04653999082012849,0.04649903819634535,-0.10776251072616087
14.8,0.20104353291616137,0.623839764605209,0.34932742983922405,0.383336813160966,0.4594108446460283,0.22715094898310986,0.0018441841671651194,0.06168852855741301,-0.08167735883120905
15.0,0.19835075749291664,0.6193981413406838,0.3564618285269939,0.37392190450876023,0.44770896888733935,0.24096788123993004,-0.042049142824211884,0.07351175203493543,-0.052761795175336496
15.200000000000001,0.19586704697233628,0.6148389777472241,0.3635047026410338,0.36611149633812673,0.46430412948170635,0.25626266291396976,-0.08279320685718349,0.08147760164891946,-0.022513392447597202
15.4,0.19359095460131676,0.6101681267803485,0.3704516459789289,0.3567856249420727,0.4817121037346931,0.26452936420946627,-0.11987717751789989,0.0875068555524834,0.008066378664560489
15.6,0.1915208824969367,0.6053914365627396,0.37729840830091776,0.33680925527318806,0.4918021598690225,0.2665316210779181,-0.15188967524093167,0.09121535186821887,0.038226796880259005
15.8,0.18965508556370458,0.6005147455176161,0.38404089627927346,0.32292703406245643,0.5127822335538776,0.26784682732404497,-0.17707477412150865,0.09198322429262303,0.0671220748905026
16.0,0.18799167546888915,0.5955438775929136,0.39067517429879134,0.3130061787620433,0.5177804579557985,0.28359481505644896,-0.1959012720150899,0.08875565739229346,0.09347842130738133
16.2,0.18652862467158324,0.5904846375787756,0.3971974651102352,0.31189575142881526,0.540358437825863,0.2811877160454138,-0.20624947300894564,0.08098978904746928,0.11819319167430732
16.4,0.1852637705011799,0.5853428065207303,0.4036041503386838,0.3143248977570971,0.5229703820588268,0.2776550298362187,-0.20848228476025776,0.06943179253011078,0.13916153948678048
16.6,0.18419481928097042,0.5801241372308132,0.40989177084881023,0.3294027459789134,0.5128044817624476,0.2746089579766497,-0.20339396268512927,0.05547708915639616,0.1543450997810908
16.8,0.18331935049260967,0.5748343498987708,0.4160570269692135,0.3428048800413822,0.5005887772287191,0.2853109795627388,-0.1907464554462363,0.04055880216793034,0.16510571847853295
17.0,0.18263482097723013,0.5694791278053579,0.4220967785780058,0.3480807142160558,0.480691526120615,0.2859818906810162,-0.1712682185613598,0.024396954649286505,0.17237263798749147
17.2,0.18213856916902946,0.5640641131396288,0.4280080450519357,0.35746395855344226,0.46440518424310684,0.2850421011816896,-0.14702243612594934,0.005550062893873465,0.1746633683581787
17.400000000000002,0.18182781935719536,0.55859490292199,0.4337880050814086,0.35903618021661965,0.47412824145709664,0.2981926250360386,-0.11827632157031046,-0.015118841694143745,0.1712776064249499
17.6,0.18169968597208322,0.5530770450346746,0.43943399635383606,0.3592186437827716,0.4738974174488543,0.3209139767078738,-0.08633869882472131,-0.035621649292663406,0.16182066415703314
17.8,0.1817511778916055,0.5475160343611707,0.44494351510781766,0.3598687934672421,0.4700297800262825,0.33267198920606844,-0.05245921452155303,-0.052905628754671606,0.1468073985703688
18.0,0.18197920276384727,0.5419173090360232,0.45031421556072343,0.3572341500426178,0.4693393823034939,0.3398049534529367,-0.017039624888710345,-0.06809131640322622,0.12794384111651533
18.2,0.18238057134197402,0.5362862468063078,0.455543909212312,0.3577827319346563,0.47836298349896866,0.3469408179600417,0.019066454705691006,-0.08142217947954533,0.10696896904367963
18.400000000000002,0.18295200182755558,0.5306281615059623,0.46063056402707603,0.3477051717985142,0.48212208614638086,0.3584585943534933,0.05346262971537463,-0.09192208276290476,0.08196678513223647
18.6,0.18369012421848677,0.5249482996440411,0.4655723034980659,0.3438661759304326,0.48785031441489485,0.37512296227108727,0.08544482562310378,-0.09996104320635857,0.05300226515443111
18.8,0.18459148465774933,0.5192518371078477,0.4703674055949967,0.33749166486633386,0.5017092116637383,0.370850619679003,0.11471676225531918,-0.1054142083070846,0.02286940818143678
19.0,0.1856525497793192,0.5135438759817847,0.4750143015994898,0.33763021483030026,0.5091330838877812,0.3690593340973491,0.13964832077143347,-0.1064527487942743,-0.00839717241813715
19.2,0.1868697110475911,0.5078294414826492,0.47951157483035345,0.33664212690211764,0.49412237686076305,0.36979876000805456,0.1595536947826775,-0.10589630275575711,-0.04107439166636181
19.400000000000002,0.1882392890867586,0.5021134790119897,0.4838579592618454,0.32897739811885285,0.5160731206490329,0.3821554883077976,0.17325419104533193,-0.10326237694703135,-0.07337004325435567
19.6,0.18975753799665604,0.49640085132603445,0.48805233803790316,0.3272838400323206,0.5218146767718919,0.38251601176952044,0.1803140151798246,-0.09616876146242224,-0.10283588607530497
19.8,0.19142064965163988,0.49069633582358646,0.4920937418853673,0.3247993085227361,0.5116969844627989,0.4015925665914274,0.18114995404053236,-0.08530948497135826,-0.12638243969295623
20.0,0.19322475797916083,0.48500462195218186,0.495981347429251,0.3343174570443905,0.5050564111591226,0.4112926124498816,0.17584391904617466,-0.06974340109852747,-0.1449460939362873
20.2,0.19516594321474978,0.47933030873269644,0.4997144754131474,0.3268425531379706,0.49938479959917254,0.4152259078488298,0.16464651243405945,-0.05281960329090821,-0.1600898669488633
20.400000000000002,0.19724023613021785,0.4736779024024863,0.5032925888278894,0.3382253808759083,0.48435221559616104,0.4126668641463266,0.14698009132071563,-0.03418102272908513,-0.16914986012193609
20.6,0.1994436222319468,0.46805181417704445,0.5067152909516023,0.3511448994588986,0.4888158600823512,0.4265703007612632,0.12414933824840006,-0.014154347979749536,-0.17309491940985605
20.8,0.20177204592622622,0.46245635813005515,0.5099823233043121,0.36553479609258865,0.490780480962777,0.4192961640468125,0.09738989272402619,0.006674725339380372,-0.17058732256874126
21.0,0.20422141464867002,0.4568957491916318,0.5130935635202918,0.3743552731355571,0.502672585342695,0.3966541007361264,0.06836403252530784,0.027242767442972212,-0.1632950411294262
21.2,0.2067876029548296,0.45137410126442556,0.5160490231413384,0.37769476732898916,0.4995603645953794,0.38828151583339243,0.037945437873190394,0.04669372724633307,-0.14961278526203406
21.400000000000002,0.20946645656919977,0.4458954254571977,0.5188488453341961,0.36812064067155637,0.5278319410713528,0.3982871359990744,0.007458901070775872,0.06433842879746952,-0.12950891335153447
21.6,0.21225379638989733,0.44046362843535797,0.5214933025353381,0.35877489927971995,0.5413342936724646,0.4122563951898609,-0.023016198339602466,0.08116629715153445,-0.10430201064066451
21.8,0.215145422446377,0.435082510887878,0.5239827940263384,0.3479770542876826,0.5292489527399652,0.4157280812562582,-0.051814286903214886,0.09324292535644524,-0.07429778579995858
22.0,0.2181371178076309,0.4297557661099032,0.5263178434430593,0.33710270395023756,0.5203129948976319,0.434296997618721,-0.07813969403227623,0.10102104318435838,-0.04003740878950789
22.2,0.22122465243840714,0.4244869787002976,0.5284990962218886,0.33054602985221343,0.5096031039843684,0.44627520527958614,-0.10237032225312932,0.10586686972832127,-0.002831814787466271
22.400000000000002,0.22440378700106486,0.41927962337327424,0.5305273169862542,0.32541378956666966,0.48055213569628163,0.4635465561714324,-0.12216693224130118,0.10723210502136979,0.03431022876643012
22.6,0.22767027660077227,0.4141370638831793,0.5324033868766418,0.33186535705112485,0.473166046210925,0.4634677788022802,-0.13650782961349323,0.105225520544368,0.06979057785366369
22.8,0.23101987447183994,0.4090625520614192,0.5341283008273342,0.3249058770167753,0.47675483995078244,0.48785592391171667,-0.1448028292412918,0.09942903332176967,0.10097627991899227
23.0,0.23444833560306919,0.4040592269644434,0.5357031647930808,0.33665656841312375,0.47292174822712113,0.49606486458856003,-0.14809640603302418,0.08958214023467244,0.12678693531638136
23.2,0.23795142030008246,0.3991301141316177,0.5371291929288932,0.34730751600563264,0.4763399383105957,0.5001748725316983,-0.14674743206397362,0.0755299353705613,0.14544080620954916
23.400000000000002,0.2415248976826917,0.3942781249517511,0.5384077047261505,0.35201165207230317,0.48723548274250816,0.4923396248361211,-0.13990290845604839,0.05859612986315432,0.15795105778055396
